Southampton I-ORG -153.54878147555948
skipper O -156.43174390720955
should O -164.56397853450295
not O -170.48108877172433
make O -178.63928190218195
the O -181.95577757402296
post O -191.26665021441897
his O -197.18003605254938
own O -205.7436942911152
. O -209.0408517754684

" O -4.89837899018737
I O -11.497913373993947
'm O -20.480281947417915
sure O -31.072088433275987
there O -38.4693117868349
wo O -48.878796715899014
n't O -56.5053301356878
be O -62.44317627138834
a O -66.64005510470093
problem O -75.6224236781249
, O -78.93146898437737
I O -85.40586563508235
'm O -94.38823420850632
sure O -104.98004069436439
Alan I-PER -115.44001950119082
is O -122.10572273054785
the O -125.80658495764119
man O -133.91348479371126
for O -138.86622511963284
the O -142.18272079147386
job O -151.61137646752624
, O -154.92042177377874
" O -159.43550386857802
Hoddle O -163.77733511217662
said O -168.457803095406
. O -171.75496057975923

" O -4.89837899018737
There O -13.199409430845995
were O -19.125891807896224
three O -26.023831298129316
or O -32.99932902270829
four O -40.4383994862027
people O -47.46915988945671
who O -53.58590487467371
could O -60.82430464270597
have O -66.80894293991327
done O -76.37113000859017
it O -82.25701640536
but O -88.49468146003372
when O -95.30229831197352
I O -101.77669496267849
spoke O -111.58004408817229
to O -115.65506595700593
Alan I-PER -126.11504476383236
he O -132.94951881647162
was O -138.53662012776556
up O -144.98847154014948
for O -149.94121186607106
it O -155.8270982628409
and O -160.0949042735056
really O -169.25162623407434
wanted O -178.5084316532001
it O -184.39431804996994
. O -187.69147553432316

" O -4.89837899018737
In O -12.083097565078484
four O -19.5221680285729
days O -27.419347333660898
it O -33.305233730430736
's O -38.19592797018848
very O -46.25403764208911
difficult O -55.62206869632506
to O -59.697090565158696
come O -68.46434775896572
to O -72.53936962779936
a O -76.73624846111196
100 O -84.67481298236281
percent O -91.1623245751456
conclusion O -93.63009898323944
about O -100.63838653064138
something O -110.35472427914556
like O -118.81829905915436
this O -125.37056921928531
... O -133.78762398365922

but O -6.6209619500618295
he O -12.580873633724165
knows O -15.048648041817998
how O -23.917687929934964
to O -27.992709798768608
conduct O -30.46048420686244
himself O -39.483674774806666
, O -42.79272008105914
his O -48.70610591918952
team O -56.418713947749545
mates O -58.886488355843376
respect O -69.29597328490749
him O -76.78768748188732
and O -81.05549349255199
he O -86.89026744311272
knows O -89.35804185120655
about O -96.36632939860851
the O -99.6828250704495
team O -107.39543309900952
situation O -116.82408877506191
even O -125.80645734848588
though O -135.36864441716278
he O -141.20341836772351
plays O -151.32522122433585
up O -157.77707263671977
front O -167.49341038522394
. O -170.79056786957716
" O -175.30564996437644

Shearer I-LOC -3.7196333724025625
's O -8.607363990062247
Euro I-MISC -19.438755224442453
96 I-MISC -27.528133601563397
striking O -37.96330379277926
partner O -47.979575513383715
Teddy I-PER -52.44541478265285
Sheringham I-PER -53.52406072246646
withdrew O -64.05327859290365
from O -70.00952629301072
the O -73.3260219648517
squad O -82.12606898148172
with O -87.59391148793652
an O -93.5666448826375
injury O -102.72336684320625
on O -107.30586886382801
Friday O -114.30861623085435
. O -117.60577371520756

He O -7.242207041715465
will O -13.537903912847977
probably O -22.84877655324398
be O -28.786622688944526
replaced O -39.3784291748026
by O -45.00599340613412
Shearer I-ORG -50.2130291032251
's O -55.518911366539065
Newcastle I-ORG -64.39487047957466
team O -72.52266653169092
mate O -83.21985051644583
Les I-PER -87.68568978571497
Ferdinand I-PER -88.76433572552858
. O -91.9989045944609

BASKETBALL O -10.975103381246177
- O -16.17620242112924
INTERNATIONAL I-PER -20.642041690398372
TOURNAMENT I-PER -21.72068763021198
RESULT O -31.151293211981063
. O -34.83281725158662

BELGRADE I-LOC -9.009022108206299
1996-08-30 O -19.010078307064184

Result O -9.406487463332331
in O -13.604284394351609
an O -19.577017789052597
international O -27.51558231030345

basketball O -2.8510713034819384
tournament O -11.188469388311438
on O -15.770971408933194
Friday O -22.773718775959537
: O -28.442628882029357

Red I-ORG -8.12108188280632
Star I-ORG -16.156854512071277
( O -20.678197589796344
Yugoslavia I-LOC -30.19509852510578
) O -34.47305774264087
beat O -41.20438435186405
Dinamo I-ORG -53.0153638735555
( O -57.6781265167541
Russia I-LOC -65.55090398164154
) O -69.82886319917662
92-90 O -72.64085035002653
( O -76.88842496966889
halftime O -85.75746485778585

47-47 O -2.8510713034819384
) O -7.2237836562259155

SOCCER O -7.701739371093906
- O -12.902838410976969
ROMANIA I-ORG -18.10987410806795
BEAT O -27.89309318586013
LITHUANIA I-ORG -30.8582556548552
IN O -39.603487065795704
UNDER-21 I-ORG -42.56864953479078
MATCH O -52.70017530685117
. O -56.28503184689519

BUCHAREST I-LOC -9.414487216314463
1996-08-30 O -19.415543415172348

Romania I-LOC -7.709739124076037
beat O -14.093889368445076
Lithuania I-LOC -23.93998271618941
2-1 O -32.952735887506094
( O -37.54452324990454
halftime O -46.4135631380215
1-1 O -55.39593171144547
) O -59.64350633108784
in O -63.716165529005515
their O -70.07097115223996
European I-MISC -78.53813751269048
under-21 O -81.1744730753653
soccer O -89.07048125976968
match O -96.4842339152798
on O -101.06673593590156
Friday O -108.0694833029279
. O -111.36664078728111

Scorers O -9.449047077751127
: O -15.243094916922551

Romania I-LOC -7.709739124076037
- O -12.78273680875943
Cosmin I-PER -17.02529337505276
Contra I-PER -18.10393931486637
( O -22.288925319087863
31st O -25.14106628243405
) O -29.38864090207642
, O -32.697686208328896
Mihai I-PER -37.16352547759803
Tararache I-PER -38.24217141741164
( O -42.42715742163314
75th O -45.27929838497933
) O -49.5268730046217

Lithuania I-LOC -9.596808773108418
- O -14.669806457791811
Danius I-PER -18.912363024085142
Gleveckas I-PER -19.99100896389875
( O -24.175994968120243
13rd O -27.02813593146643
) O -31.2757105511088

Attendance O -8.63329757509885
: O -14.427345414270274
200 O -23.632857539008455

SOCCER O -7.701739371093906
- O -12.902838410976969
ROTOR I-PER -17.3686776802461
FANS I-PER -18.44732362005971
LOCKED I-PER -22.05221388108026
OUT O -31.888284570957506
AFTER O -41.9089461670405
VOLGOGRAD I-PER -46.37478543630963
VIOLENCE I-PER -47.45343137612324
. O -50.68800024505557

MOSCOW I-LOC -8.373033341486302
1996-08-30 O -18.374089540344187

Rotor I-PER -3.0266409103376217
Volgograd I-PER -4.328856155442594
must O -13.00177603551416
play O -21.41299971916305
their O -27.767805342397494
next O -35.26856937489725
home O -42.78768254606519
game O -50.65819360407103
behind O -58.83408631162805
closed O -67.25114107600196
doors O -69.71891548409579
after O -75.76530178837153
fans O -85.48163953687569
hurled O -87.94941394496952
bottles O -90.41718835306335
and O -94.68499436372802
stones O -97.15276877182185
at O -102.51882858396672
Dynamo I-ORG -114.14748654886422
Moscow I-ORG -121.52155517591865
players O -130.0453243137121
during O -138.1522411330212
a O -142.3491199663338
1-0 O -150.72172296813687
home O -158.24083613930483
defeat O -167.3510380842387
on O -171.93354010486047
Saturday O -179.29850259620116
that O -184.85726019312608
ended O -193.0511714061858
Rotor O -197.3930026497844
's O -202.28369688954214
brief O -212.18235619484028
spell O -214.65013060293413
as O -220.45111755591748
league O -228.47797468431403
leaders O -236.69023503604194
. O -239.98739252039516

The O -5.587859805503737
head O -14.176572318614143
of O -18.184416484954216
the O -21.500912156795206
Russian I-MISC -29.421534810877652
league O -37.616953093855166
's O -42.51989923326142
disciplinary O -44.98767364135525
committee O -54.0978755862891
, O -57.40692089254157
Anatoly I-PER -61.8727601618107
Gorokhovsky I-PER -62.951406101624315
, O -66.19786279245592
said O -71.26269733093764
on O -75.84519935155939
Friday O -82.84794671858573
that O -88.40670431551064
Rotor O -92.74853555910921
would O -99.15068730294085
play O -107.17754443133738
Lada I-PER -111.64338370060652
Togliatti I-PER -112.72202964042013
to O -116.7344628938329
empty O -119.58660385717909
stands O -122.05437826527292
on O -126.63688028589468
September O -134.24300483405224
3 O -139.6090646461971
. O -142.90622213055033

The O -5.587859805503737
club O -14.303324024253287
, O -17.612369330505764
who O -23.72911431572276
put O -31.86991570346851
Manchester I-ORG -42.45711979353785
United I-ORG -48.66803761078659
out O -55.46972719998996
of O -59.76527042202085
last O -66.3246077493749
year O -72.84567953865
's O -77.73637377840775
UEFA I-MISC -88.41911385486267
Cup I-MISC -93.75695691894167
, O -97.37936955979767
were O -103.31810383649642
fined O -113.90991032235449
$ O -120.21951050882089
1,000 O -129.47631592794662
. O -132.77347341229984

Despite O -10.792781824452222
the O -14.234415229394815
defeat O -23.34461717432867
, O -26.653662480581144
Rotor O -30.99549372417973
are O -37.35029934741418
well O -45.30304850365699
placed O -55.89485498951505
with O -61.36269749596986
11 O -68.77645015147998
games O -76.31425545566007
to O -80.38927732449372
play O -88.41613445289025
in O -92.48879365080792
the O -95.8052893226489
championship O -104.15638611923102
. O -107.45354360358422

Lying I-ORG -2.7409134898279643
three O -9.946320748876753
points O -17.51528327703161
behind O -25.691175984588632
Alania O -30.03300722818722
and O -34.3008132388519
two O -40.64698571494164
behind O -48.82287842249866
Dynamo I-ORG -60.45153638739615
Moscow I-ORG -67.82560501445057
, O -71.40841877878574
the O -75.01261350631754
Volgograd O -79.35444474991611
side O -87.86680969409434
have O -93.85144799130164
a O -98.04832682461424
game O -105.91883788262007
in O -109.99149708053774
hand O -119.30236972093374
over O -125.9014952983462
the O -129.2179909701872
leaders O -137.4302513219151
and O -141.6980573325798
two O -148.04422980866954
over O -154.64335538608202
the O -157.95985105792303
Moscow I-LOC -167.1296612691108
club O -175.75037235265148
. O -179.39174257976077

BOXING I-ORG -2.7409134898279643
- O -8.124342565425117
PANAMA I-ORG -11.089505034420187
'S O -20.4478409182471
ROBERTO I-ORG -23.413003387242167
DURAN I-ORG -25.281740478364227
FIGHTS I-ORG -27.39018157459097
THE I-ORG -36.10256649541818
SANDS I-ORG -38.21100759164493
OF O -46.81481943711191
TIME I-ORG -49.77998190610698
. O -53.49232741401641

PANAMA I-ORG -2.7409134898279643
CITY I-ORG -10.140697352372925
1996-08-30 O -20.41848563141157

Panamanian I-ORG -2.7409134898279643
boxing O -5.516155666737491
legend O -8.271629130522134
Roberto I-PER -19.578905797735754
" O -25.09368799461355
Hands I-LOC -28.073683620837805
of O -32.111912385070596
Stone I-ORG -36.26034898928907
" O -41.19061910764456
Duran I-ORG -44.15578157663963
climbs O -47.03874400828969
into O -54.45251364703884
the O -57.769009318879824
ring O -60.236783726973655
on O -64.81928574759542
Saturday O -72.1842482389361
in O -76.25690743685378
another O -84.52632620242161
age-defying O -86.99410061051545
attempt O -96.3621316647514
to O -100.43715353358505
sustain O -102.90492794167888
his O -108.81831377980926
long O -117.46421011661201
career O -126.72101553573773
. O -130.01817302009093

Duran I-ORG -2.7409134898279643
, O -6.3574265648961354
45 O -15.627494194010914
, O -18.93653950026339
takes O -28.73988862575719
on O -33.32239064637895
little-known O -35.79016505447278
Mexican I-MISC -46.655226687721665
Ariel I-PER -51.36565111375039
Cruz I-PER -52.08301040044872
, O -55.32946709128032
30 O -63.460730748571336
, O -66.76977605482381
in O -70.84243525274148
a O -75.03931408605408
super O -77.50708849414791
middleweight O -79.97486290224174
non-title O -82.44263731033557
bout O -84.9104117184294
in O -88.98307091634707
Panama I-ORG -94.19010661343806
City I-ORG -101.49963671935492
. O -105.07056266179083

The O -5.587859805503737
fight O -15.2061917357953
, O -18.515237042047776
Duran O -22.857068285646363
's O -27.747762525404113
first O -33.98800158407301
on O -38.570503604694764
home O -46.08961677586271
soil O -48.55739118395654
for O -53.51013150987809
10 O -60.42817217943227
years O -67.73157677777353
, O -71.040622084026
is O -76.7066252113045
being O -84.45352231334316
billed O -86.92129672143699
here O -95.90366529486096
as O -101.70465224784431
the O -105.02114791968529
" O -109.53623001448454
Return O -113.87806125808312
of O -117.88590542442319
the O -121.20240109626417
Legend O -125.54423233986275
" O -130.059314434662
and O -134.3271204453267
Duran O -138.6689516889253
still O -146.43937928837417
talks O -154.22178307886975
as O -160.0227700318531
if O -167.6390469514747
he O -173.47382090203544
was O -178.676555658077
in O -182.7492148559947
his O -188.6626006941251
prime O -197.30849703092787
. O -200.6056545152811

" O -4.89837899018737
I O -11.497913373993947
want O -19.76733213956179
a O -23.964210972874387
fifth O -32.73146816668141
title O -41.63687569896925
. O -44.93403318332245

This O -8.823341177986714
match O -16.362231566598442
is O -22.028234693876954
to O -26.103256562710598
prepare O -28.57103097080443
me O -37.216927307607186
. O -40.514084791960386

I O -6.8576935460930795
feel O -16.41148695524707
good O -24.60539816830677
. O -27.902555652659974

I O -6.8576935460930795
'm O -15.965199852618653
not O -21.882310089840022
retiring O -24.350084497933853
, O -27.65912980418633
" O -32.17421189898559
Duran I-ORG -37.38124759607657
told O -44.70437519320047
Reuters I-ORG -51.51347154676309
. O -55.22581705467252

But O -7.5411161767610295
those O -15.975678010044177
close O -24.066048544163035
to O -28.14107041299668
the O -31.45756608483767
boxer O -33.925340492931504
acknowledge O -36.393114901025335
that O -41.95187249795025
the O -45.26836816979123
man O -53.375268005861294
who O -59.49201299107829
has O -65.37069214944317
won O -72.47818634692858
championships O -81.97138054411853
in O -86.0440397420362
four O -93.48311020553061
different O -103.04529727420751
weight O -113.30063152344437
classes O -115.7684059315382
-- O -122.09471959897833
lightweight O -124.56249400707216
, O -127.87153931332463
welterweight O -130.33931372141848
, O -133.64835902767098
junior O -143.65237884862694
middleweight O -146.12015325672078
and O -150.38795926738547
middleweight O -152.8557336754793
-- O -159.18204734291947
is O -164.848050470198
drawing O -167.31582487829183
close O -175.4061954124107
to O -179.48121728124437
the O -182.79771295308538
end O -190.69489225817338
of O -194.70273642451346
his O -200.61612226264387
career O -209.87292768176962
. O -213.17008516612285

" O -4.89837899018737
Each I-PER -7.7134336527207275
time O -15.944564853515427
he O -22.163705359328514
fights O -24.631479767422345
, O -27.94052507367482
he O -33.77529902423555
's O -38.66599326399329
on O -43.248495284615046
the O -46.56499095645603
last O -53.12432828381008
frontier O -55.59210269190391
of O -59.59994685824398
his O -65.51333269637436
career O -74.77013811550009
. O -78.06729559985328

If O -9.11880539088055
he O -15.078717074542887
loses O -17.546491482636718
Saturday O -24.91145397397741
, O -28.220499280229884
it O -34.10638567699972
could O -41.34478544503198
devalue O -43.81255985312581
his O -49.72594569125619
position O -58.66909355152688
as O -64.47008050451022
one O -71.11064327178686
of O -75.11848743812692
the O -78.4349831099679
world O -86.03105732227198
's O -90.92175156202973
great O -99.94494212997395
boxers O -102.41271653806778
, O -105.72176184432026
" O -110.23684393911951
Panamanian I-ORG -115.4438796362105
Boxing I-ORG -117.31261672733257
Association I-ORG -124.45638573024593
President O -132.24005070439165
Ramon I-ORG -135.2052131733867
Manzanares I-ORG -137.07395026450877
said O -142.02818670582084
. O -145.61304324586487

Duran I-ORG -2.7409134898279643
, O -6.3574265648961354
whose O -15.710875802949968
97-12 O -18.1786502110438
record O -26.42865089075454
spans O -28.89642529884837
three O -35.79436478908146
decades O -38.262139197175294
, O -41.571184503427766
hopes O -51.82651875266462
a O -56.02339758597721
win O -63.57068163411185
in O -67.64334083202952
the O -70.9598365038705
10-round O -73.42761091196434
bout O -75.89538532005817
will O -82.06594445808906
earn O -84.5337188661829
him O -92.02543306316272
a O -96.22231189647532
rematch O -98.69008630456915
against O -105.4274988978357
Puerto I-PER -109.89333816710484
Rico I-PER -110.97198410691846
's O -115.80008973125533
Hector I-LOC -118.78008535747958
" O -123.32555205017155
Macho I-LOC -127.29446999721003
" O -131.839936689902
Camacho I-LOC -135.8088546369405
. O -139.13639671918645

Camacho I-ORG -2.7409134898279643
took O -10.918892316649497
a O -15.403470205652905
controversial O -25.812955134717022
points O -33.09421860718107
decision O -41.534262889779676
against O -48.27167548304623
the O -51.58817115488721
Panamanian I-PER -56.054010424156345
in O -61.12636972415255
Atlantic I-LOC -69.64706851446145
City I-LOC -77.613613530341
in O -81.6882085359965
June O -89.77931838079122
in O -93.8519775787089
a O -98.0488564120215
title O -106.95426394430933
fight O -116.44745814149928
. O -119.74461562585248

SQUASH I-PER -3.0266409103376217
- O -8.723056494521808
HONG I-LOC -16.550608104270758
KONG I-LOC -24.82253476970148
OPEN I-MISC -35.942747316811285
QUARTER-FINAL I-MISC -38.776956181109
RESULTS O -46.6964480638701
. O -50.00585744787181

HONG I-LOC -8.567189355927258
KONG I-LOC -17.03306375742083
1996-08-30 O -27.0390193861146

Quarter-final I-ORG -2.7409134898279643
results O -10.959166215787437
in O -15.319524469395922
the O -18.636020141236912
Hong I-LOC -27.760367978347936
Kong I-LOC -34.8646894836236
Open I-MISC -44.98031869171357
on O -49.71279951929183
Friday O -56.72779878596668
( O -60.97537340560905
prefix O -69.95774197903302
number O -77.84149826378888
denotes O -86.8646888317331
seeding O -95.73372871985006
) O -99.98130333949243
: O -105.65021344556224
1 O -110.59445513676233
- O -115.67041644354379
Jansher I-PER -120.13625571281293
Khan I-PER -126.62922269493087
( O -130.81420869915237
Pakistan I-LOC -136.8381663820263
) O -141.1161255995614
beat O -147.84745220878457
Mark I-PER -156.8860453346798
Cairns I-PER -157.96469127449342
( O -162.14967727871493
England I-LOC -167.79600465247412
) O -172.07396387000924
15-10 O -182.22152573825912
15-6 O -191.9378634867633
15-7 O -202.3473484158274

Anthony I-PER -9.713927628454853
Hill I-PER -17.251444467933997
( O -21.43643047215549
Australia I-LOC -27.035504961064117
) O -31.313464178599205
beat O -38.04479078782238
Dan I-PER -49.352067455036
Jenson I-PER -50.43071339484961
( O -54.61569939907111
Australia I-LOC -60.214773887979746
) O -64.49273310551483
15-9 O -75.24643077733501
15-8 O -85.36823363394734
15-17 O -87.83600804204117
17-15 O -90.303782450135

4 O -6.219790536828365
- O -11.420889576711428
Peter I-PER -21.085938508667958
Nicol I-PER -22.164584448481566
( O -26.34957045270306
Scotland I-LOC -33.77165695434385
) O -38.04961617187894
beat O -44.78094278110211
7 O -51.42535911769474
- O -56.50132042447619
Chris I-PER -66.65591758175142
Walker I-PER -74.42185023968227
( O -78.60683624390376
England I-LOC -84.25316361766292
) O -88.531122835198
15-8 O -98.99713843456641
15-13 O -101.46491284266024
13-15 O -103.93268725075407
15-9 O -114.34217217981818

2 O -5.705185489219837
- O -10.9062845291029
Rodney I-PER -15.372123798372032
Eyles I-PER -16.45076973818564
( O -20.635755742407135
Australia I-LOC -26.23483023131576
) O -30.51278944885085
beat O -37.24411605807403
Derek I-PER -48.26371065283587
Ryan I-PER -49.34235659264948
( O -53.52734259687098
Ireland I-LOC -60.410432597779085
) O -64.68839181531418
15-6 O -74.7489423065744
15-9 O -85.15842723563851
11-15 O -87.62620164373234
15-10 O -97.42955076922614
. O -100.72670825357935

SOCCER O -7.701739371093906
- O -12.902838410976969
RESULTS O -20.50896295913455
OF I-MISC -30.9040209631377
SOUTH I-MISC -33.87341150923502
KOREAN I-MISC -41.85061826699735
PRO-SOCCER I-MISC -44.70783719373606
GAMES O -54.583391597016494
. O -57.892800981018205

SEOUL I-LOC -8.808351412744146
1996-08-30 O -18.809407611602033

Results O -8.14189003718996
of O -12.274871936631637
South I-MISC -21.223010957698463
Korean I-MISC -28.39609860294525
pro-soccer O -31.177240345642605

games O -7.921102199568209
played O -15.395454067042365
on O -19.977956087664122
Thursday O -26.52671130568764
. O -29.823868790040844

Pohang I-ORG -2.7409134898279643
3 O -8.414441070788527
Ulsan I-ORG -11.379603539783597
2 O -17.11668015717155
( O -21.651953832504734
halftime O -30.5209937206217
1-0 O -38.893596722424775
) O -43.141171342067146

Puchon I-ORG -9.344857314428436
2 O -14.974213677075863
Chonbuk I-ORG -17.93937614607093
1 O -23.298805860827255
( O -27.834079536160438
halftime O -36.7031194242774
1-1 O -45.68548799770137
) O -49.933062617343744

Standings O -8.920979647550629
after O -15.092503684927987
games O -22.63030898910809
played O -29.979523123480643
on O -34.5620251441024
Thursday O -41.110780362125915
( O -45.35835498176829
tabulate O -54.093863477260726
under O -61.22620367333266
- O -66.30216498011411

won O -7.490791092873514
, O -10.924974132227595
drawn O -19.19439289779544
, O -22.503438204047914
lost O -30.079709789055812
, O -33.38875509530829
goals O -41.54694822576591
for O -46.49968855168746
, O -49.808733857939934
goals O -57.96692698839755
against O -64.70433958166412
, O -68.01338488791659
points O -75.29464836038063
) O -79.542222980023
: O -85.21113308609281

W O -9.449047077751127
D O -19.57820463180868
L O -28.48361216409652
G O -38.893097093160634
/ O -45.70071394510044
F O -56.292520430958504
G O -66.70200536002261
/ O -73.50962221196241
A O -80.42259957956004
P O -84.76443082315862

Puchon I-ORG -9.344857314428436
3 O -15.018384895389
1 O -20.250325642279908
0 O -25.600385113078335
6 O -31.963899064204565
1 O -36.90814075540466
10 O -43.82618142495884

Chonan I-ORG -9.344857314428436
3 O -15.018384895389
0 O -20.656143421878237
1 O -25.600385113078335
13 O -33.02250601825897
10 O -39.94054668781315
9 O -47.023797273688565

Pohang I-ORG -2.7409134898279643
2 O -8.370269852475388
1 O -13.602210599366298
1 O -18.546452290566396
11 O -25.96020494607652
10 O -32.8782456156307
7 O -39.52266195222333

Suwan I-ORG -2.7409134898279643
1 O -7.9926229498437555
3 O -13.646381817679435
0 O -18.99644128847786
7 O -25.640857625070495
3 O -31.006917437215364
6 O -37.37043138834159

Ulsan I-ORG -2.7409134898279643
1 O -7.9926229498437555
0 O -13.630381476332992
2 O -18.952270070164722
8 O -26.110089351537646
9 O -33.19333993741306
3 O -38.559399749557926

Anyang I-ORG -9.344857314428436
0 O -15.002384554042557
3 O -20.656143421878237
1 O -25.600385113078335
6 O -31.963899064204565
9 O -39.04714965007998
3 O -44.41320946222484

Chonnam I-ORG -2.7409134898279643
0 O -8.398440729442086
2 O -14.008028378964628
1 O -18.952270070164726
4 O -24.788763711604986
5 O -31.018746270106693
2 O -36.340634863938426

Pusan I-ORG -2.7409134898279643
0 O -8.398440729442086
2 O -14.008028378964628
1 O -18.952270070164726
3 O -24.318329882309595
7 O -30.962746218902225
2 O -36.284634812733955

Chonbuk I-ORG -2.7409134898279643
0 O -8.398440729442086
0 O -14.036199255931326
3 O -19.402259068076194
3 O -24.768318880221063
7 O -31.412735216813694
0 O -36.76279468761212

BASEBALL O -9.088033732213797
- O -14.28913277209686
RESULTS O -21.89525732025444
OF I-MISC -32.29031532425759
S. I-MISC -40.379693701378535
KOREAN I-MISC -48.35690045914087
PROFESSIONAL I-MISC -51.21411938587958
GAMES O -61.08967378916001
. O -64.39908317316173

SEOUL I-LOC -8.808351412744146
1996-08-30 O -18.809407611602033

Results O -8.14189003718996
of O -12.274871936631637
South I-MISC -21.223010957698463
Korean I-MISC -28.39609860294525

professional O -10.638631144624963
baseball O -13.2315432858204
games O -20.769348590000504
played O -28.118562724373056
on O -32.70106474499481
Thursday O -39.249819963018325
. O -42.546977447371525

LG I-ORG -8.469388577074538
2 O -14.098744939721964
OB I-ORG -22.792382495963604
0 O -28.557629990318258

Lotte I-ORG -9.008385077807224
6 O -15.679366797749148
Hyundai I-ORG -24.778469462098954
2 O -30.51554607948691

Hyundai I-ORG -8.874853685182702
6 O -15.545835405124626
Lotte I-ORG -24.778469462098954
5 O -31.423640044156887

Haitai I-ORG -8.874853685182702
2 O -14.504210047830128
Samsung I-ORG -23.485529676523548
0 O -29.2507771708782

Samsung I-ORG -8.757070649526318
10 O -15.982579087896195
Haitai I-ORG -25.081681752246
3 O -30.862929587947093

Hanwha I-ORG -8.651710133868491
6 O -15.322691853810415
Ssangbangwool I-ORG -24.19865096684601
5 O -30.843821548903943

Note O -10.281956200686231
- O -15.483055240569294
Lotte I-ORG -26.95756252563953
and O -31.64055655986044
Hyundai I-ORG -40.73965922421024
, O -44.46389255401894
Haitai I-ORG -53.56299521836875
and O -58.24598925258965
Samsung I-ORG -67.22730888128308
played O -74.99171103921185
two O -81.62558257099239
games O -89.16338787517249
. O -92.4605453595257

Standings O -8.920979647550629
after O -15.092503684927987
games O -22.63030898910809
played O -29.979523123480643
on O -34.5620251441024
Thursday O -41.110780362125915
( O -45.35835498176829
tabulate O -54.093863477260726
under O -61.22620367333266

won O -7.490791092873514
, O -10.924974132227595
drawn O -19.19439289779544
, O -22.503438204047914
lost O -30.079709789055812
, O -33.38875509530829
winning O -41.95241333387407
percentage O -50.93478190729803
, O -54.2438272135505
games O -61.7816325177306
behind O -69.95752522528761
first O -76.1977642839565
place O -84.48698567682052
) O -88.73456029646289

W O -9.449047077751127
D O -19.57820463180868
L O -28.48361216409652
PCT O -37.07393864974446
GB O -46.27945077448264

Haitai I-ORG -8.874853685182702
64 O -17.306028408384847
2 O -22.91561605790739
43 O -32.17242147703312
.596 O -34.64019588512695
- O -39.71615719190841

Ssangbangwool I-ORG -8.651710133868491
59 O -17.634061776360195
2 O -23.243649425882737
49 O -32.736843623072694
.545 O -35.204618031166525
5 O -41.43460058966823
1/2 O -49.20502818911708

Hanwha I-ORG -8.651710133868491
58 O -17.941546476108154
1 O -23.173487222999064
49 O -32.66668142018902
.542 O -35.13445582828285
6 O -41.497969779409075

Hyundai I-ORG -8.874853685182702
57 O -18.439126873124124
5 O -24.956808487316643
49 O -34.4500026845066
.536 O -36.91777709260043
6 O -43.281291043726654
1/2 O -51.051718643175505

Samsung I-ORG -8.757070649526318
49 O -18.55773261553197
5 O -25.07541422972449
56 O -33.98082176201233
.468 O -36.448596170106164
14 O -44.02486775511406

Lotte I-ORG -9.008385077807224
46 O -18.38160302898594
6 O -25.03281603580298
54 O -33.73755287262867
.462 O -36.2053272807225
14 O -43.781598865730395
1/2 O -51.552026465179246

LG I-ORG -8.469388577074538
46 O -17.842606528253253
5 O -24.36028814244577
59 O -33.03517201612178
.441 O -35.50294642421561
17 O -43.85404322079771

OB I-ORG -8.469388577074538
42 O -17.800046913834457
6 O -24.4512599206515
62 O -33.01491815921728
.409 O -35.48269256731111
20 O -43.07876677961519
1/2 O -50.84919437906404

TENNIS O -9.150554089195131
- O -14.351653129078194
FRIDAY O -18.69348437267678
'S O -27.63663223294747
RESULTS O -35.24275678110505
FROM O -45.652241710169164
THE O -55.14543590735912
U.S. I-MISC -63.98234929331572
OPEN I-MISC -70.60539060164324
. O -74.21591542059997

NEW I-LOC -6.915787244394126
YORK I-LOC -13.81602635611199
1996-08-30 O -23.82198198480576

Results O -8.14189003718996
from O -13.838908915146286
the O -17.155404586987274
U.S. I-MISC -25.992317972943873
Open I-MISC -31.610775942251554
Tennis I-MISC -39.77030425680783
Championships I-MISC -42.627523183546536
at O -48.306950330294924
the O -51.63569790178442
National I-LOC -62.620798079610445
Tennis I-LOC -71.58587192560111
Centre I-LOC -80.96141525730911
on O -85.54585308566868
Friday O -92.8928131954511
( O -97.14038781509346
prefix O -106.12275638851743
number O -114.00651267327329
denotes O -123.02970324121752
seeding O -131.8987431293345
) O -136.14631774897688
: O -141.81522785504671

Women O -8.595557247116002
's O -13.611389219975354
singles O -21.735096174361804
, O -25.04414148061428
third O -32.572557044444544
round O -39.96978039800345

Sandrine I-PER -3.0266409103376217
Testud I-PER -4.328856155442594
( O -8.51384215966409
France I-LOC -14.176430054295043
) O -18.45438927183013
beat O -25.185715881053305
Ines I-PER -29.651555150322437
Gorrochategui I-PER -30.730201090136045
( O -34.91518709435754
Argentina I-LOC -41.9805986520596
) O -46.25855786959469
4-6 O -55.85957603147649
6-2 O -63.45565024378057
6-1 O -71.33940652853643

Men O -8.559189602945127
's O -13.57502157580448
singles O -21.69872853019093
, O -25.007773836443405
second O -31.83373982705141
round O -39.230963180610324

4 O -6.219790536828365
- O -11.420889576711428
Goran I-PER -22.910487800719004
Ivanisevic I-PER -30.676420458649844
( O -34.86140646287134
Croatia I-LOC -42.49480205817933
) O -46.77276127571442
beat O -53.504087884937604
Scott I-PER -63.65868504221284
Draper I-PER -64.73733098202645
( O -68.92231698624794
Australia I-LOC -74.52139147515656
